Yakka Opening Book

Total Book Positions = 4444
Total Book Moves = 6375

$000E904E0E062B59, $01000FD7
$80001FF000002B7E
$8028198000002B7E
$802201F0000019F7
$802001A000002CF9
$801E01A000002AB9
$801300E000003B3A
$8028006000001AB2
$80231B40000116A3
$802904B000002B7E
$801D1FF00001292A
$800C1980000018B2
$8018032000003AFD
$801902100000397A
$8016014000002B7E
$801F1FF000012933
$800B1FF000002AB9
$800D18E0000018F3
$80340710000116E2
$80191FF0000116E4
$80111FF000001BF7
$801D1FF00001292A
$80231FF000002AB9
$80191FF000002CF9
$7FDD1FF000001871
$800F1A2000002AB9
$8015041000001BB6
$80100110000037BA
$800100B000001B34
$801A197000001BB6
$800D035000001A30
$800F01E000002AB9
$800B00B000001B34
$800D00900000397A
$8009080000002AB9
$801C147000003CFA
$8019038000002CF9
$802A18B0000016E3
$8012035000001BB6
$800E027000002AB9
$800D018000001B34
$8009063000001B34
$7FFD055000005CBB
$8009028000002B7E
$7FE9110000001B75
$7FF9009000001A30
$7FEF0070000037BA
$80191CF000002B7E
$800E0190000116E2
$80100170000037BA
$80151C1000002B7E
$801703E000003DBD
$801B1990000016E3
$8015066000002B7E
$8015197000003CFA
$8007034000002AB9
$8008033000002CF9
$80251C3000001934
$8024032000002B7E
$801900A000001BB6
$802716B0000116E2
$802804F000002B7E
$80240140000037BA
$800301200000397A
$800A010000003CFA
$7FFE00E000005A7B
$800717C000001BB6
$801E068000002AB9
$800801C000001B34
$801E0A4000002AB9
$801E15B000001BB6
$800E092000002B7E
$801A155000003DBD
$8017018000002AB9
$800E1D3000003DBD
$800A02C000002B7E
$80141FF000002B7E
$800E1FF000003DBD
$80251FF0000116E2
$80091FF0000016E3
$800F1FF000001934
$803E1CB000011662
$8029034000002B7E
$803306B000002B7E
$803B157000002AB9
$801903D000001BB6
$80261A1000002AB9
$800905E000001B75
$80511FF000002AB9
$80261FF000002AB9
$80081FF0000128ED
$801D19E000002AB9
$801D054000001B34
$8001007000005CBB
$800C006000005A7B
$80271C7000001B34
$801701F000002AB9
$800901900000583B
$80161FF000001B34
$80101FF000001B34
$80111FF000001B34
$800D1CB0000018B2
$800E034000003AFD
$800C1FF0000018B2
$80181F20000018B2
$800F00D000003DBD
$800F1FF000003DBD
$7FFE1CF000002CF9
$7FF5030000001AB2
$800A1C30000018B2
$800A03C000003DBD
$800C1CB000001B34
$7FFD034000001AB2
$80171FF000001934
$80081C80000018B2
$800C037000003D3D
$800A1FF00000397A
$80121B70000018B2
$8012048000003DBD
$80131FF000003DBD
$801F1FF0000018B2
$80281FF000002AB9
$80391FF0000018B2
$800C0870000018B2
$800D178000003AFD
$800A1FF00002355E
$7FF61FF000001B34
$80181FF000001B75
$80011FF000001B34
$7FFD1FF0000039DE
$80101FF00002355E
$8018162000002AB9
$801D045000001B34
$8010028000005CBB
$801601B0000037BA
$801C015000002CF9
$801B1CA000002B7E
$801D02C000001B34
$801A0090000116E2
$8015158000001934
$801804D000002B7E
$801D047000001B34
$8009014000001BB6
$8016179000002AB9
$801B06200000397A
$8011024000002B7E
$80201B5000002B7E
$801804A000002AB9
$801E077000002B7E
$802416F0000116E2
$802201900000397A
$801D1D30000116E2
$801502C000001B34
$80241FF0000116E2
$80271FF000001B34
$80311FF000001B34
$80211FF000002B7E
$802D1FF000001724
$803A1FF000001830
$80271BE000002B7E
$80250410000138BD
$80141FF000002AB9
$80161AB000002B7E
$8010054000001AB2
$80121BF000002B7E
$8005040000002CF9
$800A1FF000002B7E
$80181FF0000118EC
$803106C000002B7E
$803104A0000018B2
$802701D000001AB2
$8027018000002BFE
$8027114000001A71
$80301A30000018B2
$803005C000002B7E
$802C1DA000003DBD
$8030025000002B7E
$80371C9000003DBD
$8031036000002B7E
$80301C4000003DBD
$803003B0000018B2
$80371D7000003DBD
$80310280000018B2
$802D1FF000001BB6
$80361FF000001BB6
$80351FF000001B34
$801A1FF000001B34
$80061FF0000037BA
$801F189000001BB6
$800A03F0000018F3
$800F037000001B34
$801017D000001BB6
$800303A0000018F3
$8010028000001B34
$800F020000001934
$80191FF0000116E2
$80141FF000003DBD
$802B1FF0000116E2
$80071AB0000018F3
$801D054000003DBD
$80111F50000018F3
$800400A000001B34
$800B1C90000018F3
$800D028000005CBB
$801800F000001BB6
$800F1EB0000018F3
$8014014000001BB6
$80180C10000018F3
$8017138000003DBD
$8000006000001A71
$80201F60000018F3
$8020009000003DBD
$80231FF000003DBD
$800D1FF0000018F3
$80111A9000003DBD
$80260560000018F3
$802A0B90000018F3
$802613D0000116E2
$800E00900000583B
$80220B90000018F3
$801F138000001934
$800A00E000001BB6
$800F1B40000018F3
$801003F000003DBD
$800200B000002AB9
$801F1EB0000018F3
$801F014000001B34
$800F1A3000003DBD
$7FFA05C0000018F3
$801C08D000006FBC
$801814D0000018B2
$800F0130000018F3
$800A012000001AF3
$801E19B0000018B2
$8012046000006FBC
$801201E0000018F3
$80181FF000006FBC
$800E062000006FBC
$80141610000018B2
$800E03C0000018F3
$801216B0000018B2
$800E05D0000018F3
$800F037000006FBC
$80031FF000003C7A
$802518D0000018B2
$801D072000006FBC
$80111A70000018B2
$801A058000006FBC
$800C1FF000001B34
$80031900000018B2
$800406F000001B34
$800319C000001BB6
$800A0340000018B2
$7FFF02F0000018F3
$800A1B10000018F3
$800B04E000006FBC
$8024197000006FBC
$80320680000018B2
$80321FF000003DBD
$802D19B0000018B2
$802D064000006FBC
$801E1FF0000018F3
$801D1DD0000018F3
$8013022000002AB9
$7FF9180000001B34
$7FFD041000001BB6
$7FF903F000003C7A
$80021800000018F3
$7FFE04E000002AB9
$800B031000001A71
$80041FF000003C7A
$80081FF000003C7A
$802118A000001B34
$8020075000001BB6
$80171FF000001B34
$80081FF0000128ED
$800E1FF0000128ED
$801F1FF000001934
$80201FF0000128ED
$801F1FF0000018B2
$803514C000002AB9
$802D0460000038BD
$801D02A000001AB2
$80220220000018B2
$802C020000003D3D
$802E1D8000002AB9
$802E027000003AFD
$80230A9000002AB9
$8024156000001934
$801E1FF000003DBD
$80161FF000006FBC
$800619D000001BB6
$7FF2024000001B34
$7FF701A000001934
$7FFA012000001A30
$800A011000001AF3
$80041FF000003DBD
$801E1FF000002B7E
$80151FF0000116E2
$80141FF000003DBD
$7FFC1FF000002B7E
$80211FF000003DBD
$80231FF000003DBD
$801B1FF0000116E2
$800D0910000018F3
$7FFE16E000002B7E
$80121FF000002AB9
$80141FF000002AB9
$7FD31840000116E2
$800D07B0000018F3
$80301FF0000018F3
$80211FF0000016E3
$801B1FF000002AB9
$80141FF000002AB9
$80161FF000003DBD
$7FF51FF000002AB9
$80111A2000001724
$801505D0000116E2
$800F19B000002B7E
$800A064000001724
$800E084000003DBD
$80101590000018F3
$8002022000002B7E
$800F1FF000002B7E
$80171FF000001BB6
$80171FF000003DBD
$80151FF000003DBD
$80111FF000002AB9
$80191FF000002AB9
$80180870000018F3
$801D178000002B7E
$80211CE000002AB9
$8020031000002B7E
$80221AE000001934
$8021051000002B7E
$801E1FF0000018F3
$801717F0000018F3
$800E04C000002B7E
$8015035000002AB9
$801619B000002AB9
$8017064000001AF3
$800D1FF000002B7E
$80211910000016E3
$803506E000002B7E
$801518D000002AB9
$80150720000016E3
$80141FF000002B7E
$7FE91FF000002546
$7FF5085000002481
$7FF513F000002546
$7FEB03A000001408
$7FEB1FF0000118DA
$7FF81AF0000118DA
$7FE8050000002546
$7FE91FF000001408
$7FFF1FF000002546
$7FDF1C00000352C3
$7FE703F0000322C1
$7FD21FF0000032C2
$7FE01FF000031489
$7FD51FF0000118DA
$7FEB1FF0000118DA
$7FF81FF00000158E
$7FE106700000150C
$7FE9159000002546
$7FDE01D00000158E
$7FE901200000170C
$7FD6009000005443
$7FCC006000005283
$7FDE1FF0000118DA
$7FD31C100003148B
$7FE003E000031489
$7FDC1FF000003385
$7FE51FF000003385
$7FD31FF000002306
$7FE61FF000031489
$7FC21FF000005283
$7FDC1DC000003305
$7FE10230000014CB
$7FD51FF0000118DA
$7FEB179000002481
$7FD605E000001408
$7FEA028000002546
$7FDA1FF0000118DA
$7FDC1FF0000156C3
$7FE91FF0000026D5
$7FED19500000158E
$800606A0000016CB
$7FF8187000002546
$7FDC0780000016CB
$7FF21FF0000116D4
$7FD51FF0000118DA
$7FD61FF0000118DA
$80031FF000003385
$80011FF000003385
$7FEB1FF0000118DA
$7FF91FF000002481
$7FFB1FF000003385
$7FEF1FF0000118DA
$7FEF1B1000002481
$7FE904E00000150C
$7FD51FF000002546
$7FE31D1000002481
$7FEE02E000005443
$7FE01E9000002546
$7FD10160000014CB
$7FF41FF00003148B
$7FE61D1000003685
$7FE602E0000014CB
$7FE31ED000012915
$7FB8012000003685
$7FDD1A90000028D2
$7FF3056000003845
$7FE21FF000002546
$7FF11FF000002546
$7FE91FF000002546
$80161FF00001385A
$7FE91AF000003685
$7FDC03A000003305
$7FEA0160000015CF
$7FEF1FF0000016CB
$7FEF1FF000003685
$80101FF0000118DC
$7FE3088000003685
$7FF8177000002546
$80121FF000002546
$7FF41FF0000118DC
$7FD31FF000012915
$7FDD1D20000016CB
$7FCF02D000002481
$7FF01FF0000016CB
$7FFC18E000002612
$7FE7071000003845
$7FF31FF0000016CB
$80431FF00000199E
$800D1FF000002546
$7FFE1FF000012915
$7FFC1FF0000126D5
$7FE01FF0000022D5
$7FE91AB00001191B
$7FE602D000003305
$7FD6026000003845
$7FD91BE00000168A
$7FD6031000002306
$7FA9010000001449
$7FDE1FF0000116D4
$7FD71C50000022C1
$7FB503A0000032C2
$7FE51910000116D4
$7FE406E0000156C3
$7FE81660000118DA
$7FE4046000002546
$7FD8038000001408
$7FDD01C000002481
$7FCE1FF0000022D5
$7FD81FF000002546
$7FD21FF00000168A
$7FD31FF000002546
$7FF11AE000002546
$7FF10510000034C5
$7FD31FF00000150C
$7FDB1FF0000017CF
$7FDF1FF00000150C
$7FEA1FF00000150C
$7FE41FF00000150C
$7FDD19D00000150C
$7FD2062000002481
$7FD41FF0000118DA
$7FC0078000003742
$7FC80580000022C1
$7FDE12E000002546
$7FEC1FF000002546
$7FE41FF000002481
$7FE71FF000002481
$7FCC1FF000002546
$7FE51FF000023B66
$7FE11FF000002546
$7FE01FF00001191B
$7FDE1FF000001692
$7FED06B00000148A
$7FE203D000003305
$7FED12D000003845
$7FE200F00001189B
$7FEB00F0000022C1
$7FEC00D00000168A
$7FE616600001189B
$7FEB04E000003845
$7FE4043000003305
$7FE100700000148A
$7FEC15F000003845
$7FEC03B0000015CF
$7FEE034000003305
$7FF303100001189B
$7FE807C00000148A
$7FD915500001189B
$7FEB01A00000168A
$7FF400D000003305
$7FEE007000001408
$7FDC18B000003402
$7FDA04A000003242
$7FDA02A000003845
$7FF61C9000003242
$7FD2036000003402
$7FEC1A7000003242
$7FF0058000003845
$7FEC1FF000003242
$7FF51FF000003242
$7FE719E0000016CB
$7FEC037000001449
$7FF301B00000168A
$7FF300E000006184
$7FDF15A000005303
$7FE2046000001608
$7FE403D000033CE1
$7FD602200000168A
$7FE9088000006184
$7FE2177000001449
$7FC707D0000116D4
$7FCD15D0000014CB
$7FBB025000001649
$7FEB1FF0000118DA
$7FF20C40000016CB
$7FF613B0000118DA
$7FE81FF0000016CB
$7FF31A3000006184
$7FF303200000168A
$7FE8020000001449
$7FF300A0000016CB
$7FFC198000006184
$7FFF0460000016CB
$7FFF02000000168A
$801F0930000016CB
$801016C00000168A
$800C1FF000023AA1
$800F1A30000015CF
$800A05C00000168A
$7FF21D90000116D4
$7FD90260000126D5
$7FF31C3000003305
$7FEC0240000022C1
$7FEA01800000148A
$7FE606600001189B
$7FE4062000003305
$7FE8136000003845
$7FDB1FF0000116D4
$7FE61FF000003321
$7FE11FF00000168A
$7FDB1EE0000014CB
$7FDA011000006184
$7FD91C00000016CB
$7FDA026000006184
$7FE40180000014CB
$7FE41FF000006184
$7FE61FF0000126D5
$7FE91F6000003385
$7FD800900000148A
$7FE3182000002915
$7FE507D000003385
$7FFB1FF000003385
$7FEB1FF000003385
$800D1FF00001189B
$7FF107A000006184
$7FF613500000148A
$7FE402B00000168A
$7FDE0250000016CB
$7FF81FF000006184
$7FDA1BA000003385
$7FCE045000003742
$7FE81B0000006184
$7FE604F0000016CB
$7FEF1FF0000016CB
$7FF21C0000003385
$7FF203F0000016CB
$7FE71FF000003385
$7FF21AD00000148A
$7FDE052000003385
$7FF31FF0000126D5
$7FF01FF0000014CB
$7FD21FF000001408
$7FBC1FF00000150C
$7FC91FF0000116D4
$7FCF19E000003385
$7FC70610000014CB
$7FAE1FF0000014CB
$7FC71FF00000158E
$7FEF0C2000002481
$7FEF13D00000150C
$7FED1A300000150C
$7FEB03100001189B
$7FDC02B000001408
$7FE405400000150C
$7FE8152000003742
$7FC902D000003982
$7FD0023000001408
$7FD600900000158E
$7FFC05500001189B
$7FFC05500000158E
$7FE415400000150C
$7FED08E00001189B
$7FF417100000150C
$7FD91DD00000150C
$7FBE022000003982
$7FEA0AA00000148A
$7FEE14D00000150C
$7FDC008000001408
$7FE91AF000002481
$7FEB05000000150C
$7FF319500000168A
$7FF106A0000034C5
$7FEF1FF00000150C
$7FF11FF00000168A
$7FE21FF00000150C
$7FE41FF000003305
$7FF21FF000003385
$80030A7000006184
$7FFE1580000016CB
$7FF51910000016CB
$7FF104F000006184
$7FE201F0000014CB
$800208E000006184
$80021710000014CB
$7FE11FF0000014CB
$7FF51FF000006184
$7FFD1FF000003385
$7FF51FF0000118DA
$7FE71FF000003242
$7FD41FF00000170C
$7FEF1FF0000016CB
$7FFB1FF00003154E
$80021FF0000034C5
$7FD21FF000005603
$7FF31FF000035543
$7FEB1F9000002546
$7FE800600001189B
$7FE41F0000002546
$7FE400F0000034C5
$7FE91FF000002546
$7FDF08B00000150C
$7FD8148000001408
$7FD601E00000158E
$7FE200E000003742
$7FE11FF0000116D2
$7FEB1BC00001191B
$7FC1043000003845
$7FE51FF000002546
$7FF41FF000002546
$7FE81FF000002546
$7FE11FF000002481
$7FEA1FF000002546
$7FE51FF000002546
$7FE61FF0000116D4
$7FE21FF000002546
$7FD61FF0000116D4
$7FED1FF000002546
$7FDE1FF0000116D4
$7FD91E3000002546
$7FD401C000001408
$7FD41FF00000150C
$7FE41FF0000118DC
$7FD71FF0000026D5
$7FBC1FF00000148A
$7FD91FF00000150C
$7FEE1FF000002481
$7FCF1FF000003385
$7FCF1FF000003385
$7FDB1FF000002481
$7FD51FF000003385
$7FD1192000003305
$7FD203D00000148A
$7FD10310000016CB
$7FCD089000003305
$7FD11760000016CB
$7FCF1FF000003385
$7FD21FF000002546
$7FC71FF000002481
$7FD71970000016CB
$7FD506800000158E
$7FFB1FF0000118DA
$7FDE07100000170C
$7FEC16600000150C
$7FDB02800000158E
$7FEF1D0000001449
$7FD502F0000016CB
$7FEC1A8000002481
$7FF30570000016CB
$7FF11FF000002481
$7FE91FF0000126D5
$7FED1FF000003242
$7FE61FF0000126D5
$7FE01FF000003385
$7FEB06800000148A
$7FFA14F000003305
$7FEB04800000168A
$7FF51A2000006184
$7FEC05D00000168A
$7FF31FF000006184
$7FEC1FF00000168A
$7FE4081000003305
$7FDE16800001189B
$7FE70160000018DB
$7FDA1FF000003242
$7FE01FF000001649
$7FF01FF00000150C
$7FED19A00000168A
$7FDD06500000150C
$7FDA1FF00000150C
$7FD81FF0000126D5
$7FDF1FF0000014CB
$7FEA0B0000006184
$7FE702B00000168A
$7FE712300000148A
$7FEB16F00000150C
$7FD905C000001408
$7FD903400000158E
$7FEA15E00001189B
$7FE705A00000158E
$7FD7047000003982
$7FF616400000158E
$7FDE05800000150C
$800304300001189B
$7FD61A8000003982
$7FCD057000003742
$7FE41B8000003305
$7FE804700000168A
$7FEB0AE00000150C
$7FF015100000158E
$7FF21AE000003385
$7FEB05100000168A
$7FE71FF00000148A
$7FF0098000006184
$7FED1670000016CB
$7FF21FF000006184
$7FE61FF0000016CB
$7FEC1FF00000150C
$7FF41FF00000158E
$7FF91FF000006184
$7FF21FF000002546
$7FF518400000170C
$7FED07B000002546
$7FDC197000002546
$7FDD04A0000022C1
$7FD801E00000150C
$7FD81A400000150C
$7FD505B000002546
$7FCE1FF00000150C
$7FDD1FF00000148A
$7FF71FF000003305
$7FDA1FF000001408
$7FDE1FF000002546
$7FE51FF00000158E
$7FD91FF000002546
$7FEF1B6000002546
$7FEB02700000150C
$7FE102200000158E
$7FF21FF000002481
$7FE01DB000002481
$7FD20240000014CB
$7FD11E1000002546
$7FC801E00000148A
$7FE01FF000002546
$7FE61FF000002546
$7FDA1FF000002546
$7FD31FF000003385
$7FCB1FF000003385
$7FDF1FF000002546
$7FE21FF000002546
$7FEA1FF000002481
$7FEE1600000016CB
$7FF0057000003845
$7FEA01F0000028D2
$7FEA01D000003685
$7FD900C00000158E
$7FFE1FF000003845
$80091A9000003845
$7FE6056000003685
$7FFB19800000158E
$80010670000016CB
$7FFD1FF000006184
$7FE21FF00000191C
$7FEE1FF0000126D5
$7FDA1FF000002481
$7FE21FF000003385
$7FE61FF000002546
$7FE31FF0000126D5
$7FF31FF0000118DC
$80061FF00000191C
$7FDE1FF000003685
$80331FF0000116D2
$7FC11FF0000014CB
$7FEB1FF0000014CB
$7FFE1FF000002546
$7FF21FF0000018DB
$7FE91FF0000116D4
$7FDB1FF000002195
$7FE61C0000006184
$7FEA03F00000168A
$7FE918500000170C
$7FDF04100000158E
$7FD303800000168A
$7FE71E1000002481
$7FEA01E000002546
$7FE71FF000003385
$7FE21F9000002546
$7FDC00600000170C
$7FDE1FF000003385
$7FE51B2000002481
$7FE504D0000014CB
$7FDC1FF000002546
$7FD01FF000002546
$7FD01FF00000174D
$7FEF1FF000002546
$80151FF000002AB9
$80061FF00000367D
$80181FF0000128ED
$80061FF0000158FB
$801A1FF000002AB9
$80181FF000003AD9
$7FFD18D0000018B2
$8025072000006FBC
$80191FF000006FBC
$80341FF000004F3D
$80261FF0000128ED
$80181FF0000128ED
$80001FF000006FBC
$801D1EA000002AB9
$8007015000002663
$80221FF000002AB9
$8024092000002AB9
$802416D0000018B2
$80191FF000002663
$80321FF000002A63
$80391FF000002AB9
$80281FF0000128ED
$80301FF000001AF3
$80181FF000006FBC
$801F17C000001AB2
$8024058000004F3D
$801802B000002AB9
$80151FF000006FBC
$802006D000004F3D
$802E04E000001AB2
$80231430000018F3
$801A1FF000001AF3
$80381FF000006FBC
$80231FF000001AF3
$801D1FF000001AF3
$801A1FF0000128ED
$8023180000003AFD
$8029061000002AB9
$800B01E0000018B2
$80221FF000002AB9
$80281FF0000128ED
$80201FF0000018F3
$80151FF0000018F3
$800E1FF000003DBD
$80151FF0000116E4
$80251FF0000128F4
$80221FF0000128F4
$7FF41FF000001AF3
$80011FF00000367D
$80131FF0000128F4
$80011FF000003DBD
$80071B7000002B7E
$80050480000118EA
$80111A30000038BD
$800C05C0000018F3
$801F1FF000002B7E
$801A1FF000002B7E
$802C1FF000002B7E
$80101EA000006FBC
$8013015000001AF3
$802806A000001AB2
$8028169000006FBC
$801B02C0000234A0
$800B1FF000006FBC
$7FFE173000001AB2
$801A058000023499
$800401B000006FBC
$7FFE012000002CF9
$8011007000002AB9
$801B19B000006FBC
$800D064000001AB2
$800C1B80000018F3
$8021047000004F3D
$80090B3000001AF3
$801014C000001AB2
$8006183000003899
$7FFF044000003819
$80220380000228ED
$800D1FF000006FBC
$800D1DD000001AF3
$802901B0000018F3
$8005008000001871
$800A1F4000001AF3
$800D00B000004F3D
$800B088000001AB2
$800A162000006FBC
$801300F000002AB9
$7FF90060000037BA
$7FE91FF000001AB2
$801A1D0000006FBC
$801702F000002AB9
$80211FF000006FBC
$800B1FF0000116E4
$80111FF000001AF3
$7FEF1FF000001724
$801B0730000224A3
$8015049000003B3A
$8004143000002A63
$80091980000224A3
$800C067000002AB9
$80081FF0000128ED
$802D08E0000018F3
$801C158000002AB9
$801E011000005D3B
$801B008000003AFD
$80201D600001272D
$8004029000011723
$8007081000003AFD
$801017E000002CF9
$80111FF000002D3E
$80071FF000003A62
$7FC81FF00000272D
$7FF61FF000002B7E
$80071FF000003DBD
$801C1E4000001975
$800701B000002D2A
$80131FF00001292A
$801F1FF000001724
$80311FF000001724
$802D1FF000001A30
$802D1FF000001A30
$80271FF000003AFD
$802D1FF000002B7E
$803A1FF000002B7E
$80211CF000002B7E
$800D03000000367D
$801A1FF000002B7E
$80120920000128ED
$801A16D0000116E4
$8011194000001724
$801A06B0000116E4
$80261FF0000116E4
$8027167000003AFD
$8019056000001975
$802C043000001AB2
$80211FF000001724
$803A1FF000001724
$80141FF000003AFD
$80241F3000003D3D
$802600C000001AB2
$80211A6000003AFD
$80170590000018B2
$80251FF000002A73
$7FE81FF0000019B6
$801C1FF000002CF9
$802A1FF0000128ED
$80421E9000002BA4
$7FFD0160000026A4
$8035165000002B7E
$801704E0000027A4
$801D04C0000038BD
$801A1FF000022564
$80151FF000002AB9
$80181FF000001AB2
$800B1FF000002B7E
$801219A000002AB9
$800D065000002B7E
$801E1FF000035B7B
$80281FF00001292A
$80131FF0000018EB
$801C084000001B34
$800C1670000037BA
$801600B000001BB6
$8009009000005A7B
$802207400000397A
$80071720000037BA
$800D00B000001BB6
$7FEB008000005CBB
$800F0060000116E2
$80131660000037BA
$800F0590000116E2
$800E01B000001B34
$800901A00000583B
$7FFC00A000005A7B
$8001176000001934
$800A04600000583B
$801002A000001B34
$7FFD0190000037BA
$80080690000037BA
$80150570000116E2
$801414000000397A
$80101800000116E2
$800607F000001B34
$80121FF000003DBD
$801B1EA000003CFA
$7FFF015000002CF9
$801D1E9000003DBD
$8002016000002AB9
$80131C5000002AB9
$801F03A000003DBD
$80191FF000002AB9
$80151FF00002355E
$80041F2000002AB9
$800500D000001B34
$800F185000002AB9
$7FF507A00000583B
$801C0C1000002AB9
$801C018000003AFD
$801A117000001A71
$8024010000002CF9
$80211E40000138BD
$800D01B000002AB9
$800D1FF000002AB9
$801D18F000001A71
$800E022000002CF9
$801D02000000583B
$801B01B000005CBB
$8014014000005A7B
$80221FF000003DBD
$801B1D7000003CFA
$800D028000002CF9
$80051FF000002AB9
$80171FF000005CBB
$80131E0000001A30
$80040150000037BA
$800E00A000001B34
$800805D0000037BA
$8014037000001B34
$800202B000005CBB
$8007124000005A7B
$800701C000003CFA
$800A1B4000003AFD
$800704B000002AB9
$800B1FF000001B34
$801C1CC000001BB6
$8015033000001B34
$8005072000005CBB
$8009054000001B34
$80051390000037BA
$80231FF000001BB6
$8014086000002AB9
$8016179000001BB6
$80271FF000035CFB
$802A1FF000033873
$80191FF000001A30
$801D098000001A30
$800F167000001BB6
$802C1FF0000116E2
$80331FF000002AB9
$800D1FF0000128ED
$800E1FF0000128ED
$80061BB000003AFD
$800302F000002D3E
$800B015000002B7E
$800E080000003AFD
$800615C000002D3E
$800D024000002B7E
$8020180000002D3E
$8010052000002B7E
$801402E000003AFD
$80051FF000002B7E
$80041C9000001A30
$8009025000002B7E
$8006011000001934
$800309F0000116E2
$800F160000001A30
$80091FF0000116A3
$7FF11FF000001A30
$7FFC1FF0000016E3
$7FFC1FF000031AB1
$7FF31FF0000039DE
$7FE11FF0000016E3
$800E1ED0000037BA
$800D012000002B7E
$80221FF000001934
$80071BC000002B7E
$8005043000001B34
$80131B9000002B7E
$800E046000001B34
$80071FF000002B7E
$80151EF000002B7E
$801901000000583B
$801C1FF000002B7E
$800C18D000002CF9
$8017072000003CFA
$801B1FF0000116E2
$80201FF000003DBD
$802A170000002B7E
$800D045000001B75
$802202E000003D3D
$802000D000001BF7
$8023008000001975
$8021007000003AFD
$801E1FF000002B7E
$8012151000005A7B
$801A03D0000116E2
$800901D0000037BA
$800F01A000001B34
$7FF901700000397A
$800E01300000583B
$800D00F0000019F7
$80221BD000001934
$8018023000001BB6
