Yakka Opening Book

Total Book Positions = 8507
Total Book Moves = 12184

$0005708FD29B49F4, $03000B91
$E594B98606DA424A, $01001C1E
$E59663F68F014353, $010011AE
$E5969273D691E8DA, $01000F73
$E59BECFD811BF7EA, $01001B12
$E5A5095C8513D241, $0100098D
$E5A56B1B10F3484A, $010027E4
$E5AC6F3B7CC530CE, $0100250B
$E5B5D566F7FF70A3, $01001283
$E5B81D8248E7C285, $01001DC9
$E5BB6B2D0D286E33, $010006BA
$E5BE573FBEE3C0C3, $0100199F
$E5C46729A35D404C, $0200286F
$E5C7EB09EC6F9483, $02000EB3
$E5C8BFCE3D5BB6F9, $020004E1
$E5D099DC493DCA91, $01001786
$E5D71197D3122F63, $01002F54
$E5E2FEC1CF7D9F1B, $01000DA0
$E5E45FA9497A7B5D, $0100293C
$E5ECD8FC996B073B, $020012D1
$E60FABBB6A6DE101, $01001247
$E61650435C1CC7D0, $0100043A
$E6246BCFC119BDF3, $0100278D
$E6356F57562A01C9, $02000E55
$E644C633B089C342, $03001561
$E6471CEC6F1D77F9, $01001A32
$E6531283D8B35A93, $02002BB2
$E6537A0385B9EBDB, $010021AE
$E65541B95576B429, $0300125D
$E6580E4DE5DCA417, $03000E3B
$E66879E4775FDCDE, $02001D86
$E66B8C04A99F9DC5, $01000DF8
$E66BA793DCF5AB7C, $0100233E
$E67DA2B218096372, $04001C67
$E67FEF8E4B7E130A, $01002331
$E6809D1AAE566475, $02001413
$E6A4A4B828438E34, $020023D1
$E6A87BC9D7847D7E, $02002048
$E6AE6F92FA51AB33, $02002DE1
$E6AF7B4B32391004, $010009AD
$E6B288B6EA8226E8, $03001986
$E6B3CD341341AC21, $01001337
$E6BBD8A04C3BAB92, $010002E0
$E6C3C2AB0B6F164C, $01001CC5
$E6C6EC12F3E665B8, $01002D27
$E6C7F50A50998754, $010006CD
$E6C9F21072B7959D, $01000F76
$E6D15F184E29B4C3, $01002AA7
$E6FC44814D9C6215, $01001732
$E6FD791A08D1421F, $020002DB
$E6FDEB1197DE1D80, $01001B9F
$E700F334A5314FE6, $01002926
$E70408E3852F3B7B, $01001E39
$E705A399EBDE4CB9, $03000974
$E7083895B2C1C4E4, $01001DCF
$E70D71BCC7B46F7F, $01002D7D
$E715E11341FA3DD9, $01001E85
$E7171939A88ABED3, $010010A4
$E71992E881D9A6A0, $01002916
$E71FCD0775A86765, $010014BA
$E729B16F21A423F1, $02000CF1
$E72AF313878AE1C7, $010007D3
$E7374010DCF05236, $020022BA
$E73AD04FA20A8BB4, $02001EDF
$E7584FF6AA29F8CB, $03000CFD
$E7599B9C9C42ECBB, $01001116
$E7632FC608CACC8D, $0200035A
$E775C461164FC3E3, $010003A9
$E784C210649AA717, $020008DE
$E78587A484E814A3, $01001F49
$E787EA0C38A3959A, $01001FB9
$E78C243AFD546CC7, $01002B56
$E78DFD7D993FED03, $040008C9
$E78FA75FC21A3E8D, $01001102
$E79D74B881E361B2, $02002D0D
$E7A09B02BB702060, $0100168B
$E7A6F495594C63C4, $01002D0A
$E7B2845B48600838, $01002A52
$E7B566384EB8E61E, $01000D8B
$E7B6E9058756945A, $02001025
$E7BB43ED9232E49B, $010027F9
$E7D5BC4AD88B8CC3, $01002D7F
$E7D906667521B576, $01000D23
$E7E82CC9F3432F86, $01002612
$E7EA95EAF404AC25, $0100102E
$E7F48C2EE78DB23E, $010023A9
$E7FB6555BE184DCD, $01001718
$E809EAE32C9CD4B9, $02001BF4
$E80C322D299CE4D9, $0100290F
$E819A0C0ECD7EC4A, $03000E23
$E81ECCEF2AD0D134, $01001220
$E82EAFBC771008FA, $01001236
$E82F3068AF5C02A4, $0200047F
$E83D40FAC324A9D7, $0100144C
$E83F640EBD127AA0, $01002F1C
$E8427B89F54B0AE1, $02000A62
$E843C901F9469610, $010010FD
$E84AE2E95B87FCCE, $01001981
$E84B3654A155CEA6, $03000EF3
$E851FB526700FA17, $050023B7
$E8542BF8106D6580, $03000710
$E855A22AE29C2126, $010017F9
$E856C61875034C9E, $02000C36
$E85DA1A4D2E0CD4C, $0300078E
$E86EE2BFD823542B, $01001949
$E8863B57A62B5558, $010003DF
$E8959E6B5F4B881F, $01001745
$E896F0BBC52E2358, $010029F3
$E897EF685069AF20, $02002D06
$E8A9D7A249FBBA13, $0100273B
$E8AB654B62130235, $010021BF
$E8AF6FB3AB4E0B0B, $0100180A
$E8B31920B213495D, $010004C3
$E8B4951CBC1D437C, $01000A11
$E8C284238D0FB168, $01002878
$E8C6DB95ABBA9713, $0300023B
$E8CA876158571C13, $020004AC
$E8D6E392BE6DDE01, $020015E5
$E8DB68B14FDB509F, $01001393
$E8E0CAEB4762C26E, $02000BF1
$E8E15FC6A0DBA1C1, $01001D21
$E8E41C59C7401197, $01001504
$E8EB54A5FC40C63A, $02002B47
$E90957EC59969632, $010011F5
$E91E98E2ACBE27E0, $02000593
$E9201F509D3BD5FD, $020003CB
$E92150E5134F48A1, $01002456
$E92A3B9F14D77885, $01001F79
$E931043C9CA1143E, $01002250
$E93A4835441CEFED, $01000EF1
$E942F7A8AF495BB0, $01002290
$E94CB120D29EE458, $01002E2B
$E95191B7672E806D, $01001C78
$E9550DAB96B7E724, $010011A8
$E956D9A5BDA035F4, $010014B1
$E95E98A95C2A7361, $0100228A
$E96CA4E4AD7A94EC, $0100071B
$E972089FFE5B5908, $01002112
$E9794AE01AD9C380, $01002860
$E97D138974518837, $040007B9
$E97D649B868DC060, $02002747
$E9823874DFCE7B2D, $01002F25
$E982A32B86745DA7, $0100107C
$E98951863D22EFCD, $01001042
$E991B0604E603318, $01001246
$E997F9572C04CDF3, $01000FA9
$E99A6C1EE6E2DA65, $0100269D
$E99AFE206E3A6E42, $01001412
$E99EC63739C6D7B4, $01002848
$E9A8DA583723CCD8, $01002054
$E9AE520495B0859D, $010028FE
$E9B42215AB20F2CC, $01001512
$E9C08C5E0AEB9A5C, $020017AD
$E9C8EEAAACA184F0, $01002375
$E9CA1AB8E9240350, $0100222A
$E9D08320A577B3E7, $01000927
$E9D7B04C1A6B88A7, $02000AFD
$E9E061B3962BBE66, $020009F5
$E9E0676F15628919, $01001C96
$E9F55181BE610284, $0100220F
$E9FA842E5032CD6B, $01001FA0
$EA0E78B4C2A7B216, $0100233B
$EA0ECB6E4C95BE21, $02001358
$EA13E252ACC3B197, $01002E29
$EA16D784F3F0BEE2, $01002115
$EA16E53A00390E35, $010025BD
$EA2208A316189123, $01001DD9
$EA249CE318A80217, $01001A76
$EA3A30AE121F458D, $01000D38
$EA3D5BD95372CC6C, $01001EAB
$EA41B93252B66914, $010029B4
$EA4487684AB443FF, $01002832
$EA47F1388BA05021, $01001CB8
$EA4CFB0300782BFC, $010026BF
$EA4F0BF9B150D7B4, $01001682
$EA5A720A8ECD8A67, $010000A1
$EA63D72AD5EFCE4B, $01002D2E
$EA67C88398CE2E0B, $010020E6
$EA6C8192603764B7, $04000D46
$EA6C9253291F1AE2, $010022D4
$EA80058ABBBCB7AF, $01001C77
$EA8B4388D57244DE, $01000079
$EA8D4966BA40803A, $01000E88
$EA93BCF8A7A64106, $010027B0
$EAA297D2B56625E8, $010027AA
$EAA3B64108EAEB49, $01002AAB
$EAA7A33F0415CAB6, $01001959
$EAA89EB1BCE162AC, $01001E12
$EAAB760FA65832E1, $0100096D
$EAAFB1963932332A, $02001292
$EAB6DA8903D7ABD7, $01002E15
$EADDC85104E6089D, $01001135
$EADF545036C4172B, $02000178
$EAE9FAC308D6B16C, $010002D9
$EAED39E1F5B71BB5, $020024F9
$EAEE1043C77FEEA8, $01002510
$EAEE7927084333F3, $01001317
$EAEEE18241B4CC49, $01000A7E
$EAF1373D8DEC1FDB, $01002EAC
$EAF428B19304FD16, $0300281E
$EAF8A08690588E3E, $02000406
$EB035284F1C7C118, $0100263C
$EB050670F9CC032C, $01001FDA
$EB193F45B32A5CD3, $02000C6C
$EB2E71CD1A137D0D, $02000BE3
$EB2FA1C9A869F789, $01002A1F
$EB403B9E2F7C1BB7, $010006BD
$EB4C142D5C12A7E5, $0300060B
$EB50EBF9B16CF61B, $01001774
$EB549F60EEA1DF0F, $03002795
$EB584492CBA7BBE7, $01001BD9
$EB6631F03628E903, $0200097B
$EB68D94B5EF5B6E1, $010010C9
$EB6BE0FBFA8E3EF0, $0300099D
$EB6FF407414D5942, $020024C4
$EB7B55044948CA76, $02001998
$EB886807DEA2EA30, $01002F7B
$EBA5FFD058F43252, $02000932
$EBAF80927B6D7675, $010009BB
$EBB0C7DA64C73C6F, $01000E6B
$EBB1811FAC89D174, $01001C32
$EBBACD818D0D0F98, $01002B82
$EBBEA215B7499D58, $01000A32
$EBC11072BA71FB7A, $040001D5
$EBC1CD1CB67E5224, $020012EE
$EBC3EE1447B9C769, $010026D0
$EBC89D41E789BE7D, $0100113C
$EBC95C80E1C1B6AA, $0400093D
$EBCCCE200C37A4DB, $01002F38
$EBD42BF98BB9DCCE, $010013A2
$EBD8152A2D575126, $01000E77
$EBE393879011FFFF, $010025B1
$EBEC7D2723819FEE, $01001828
$EBF40DF43158EC26, $010021C6
$EC002B8699C9AE8A, $01000EF0
$EC033EAA81E4A4FD, $020001CA
$EC087C2E5D12E44A, $01002373
$EC0A720B93B6F687, $02000F2A
$EC0FB2E2044F16E6, $010010D6
$EC13B2BB861C9353, $01000282
$EC22F4AA79D128FE, $010021F2
$EC236BF4B545CC4A, $02002E71
$EC24FBA8C88715FA, $0200232C
$EC282ACE1B7960E8, $0100186F
$EC4192B0A51F7D13, $0100073C
$EC4322795C71C1A3, $06000E27
$EC53D6947F9E638B, $0100168E
$EC659D973C83ED64, $010011C4
$EC65ED0AABBD80E5, $01002237
$EC679D614E2FE0DF, $01002492
$EC7039D05EF33C84, $01000C45
$EC7147420A9BDD55, $010029E3
$EC71A4E9EDDA8241, $02002024
$EC733602D3F903CA, $02002AEF
$EC7798B51B175B29, $02000B47
$EC7937CAB77B1CD6, $02002568
$EC7B7009E49926E7, $030014E8
$EC7E90707C7E5C0F, $0100068C
$EC884C069A38515D, $01001199
$EC9AB8FAA8BCB1E6, $01001E86
$EC9BB59881659C5A, $01001610
$ECA08D5436F5C5D4, $01000A4E
$ECAD9AE4F1D18C94, $01000FA5
$ECB3718D51CAF7C2, $01002EEE
$ECBA055626DA4D5D, $030001CD
$ECCDFA4492028194, $01002B9F
$ECD33B8552F17D31, $0100206A
$ECE13E317D97D9EE, $030002E9
$ECE6023306E310B6, $0100050A
$ECF0DE7502BC4A9A, $01002464
$ECF55DEFDCA87269, $04002220
$ECF8A0A993B6BD2C, $0100192B
$ED04A0FAAC96124C, $01001432
$ED0FD6C2603E492E, $0100256D
$ED123982FF40021B, $010010F8
$ED1503F5F9759EF9, $020029C6
$ED19333F932BC6A1, $020018FD
$ED1B1B744CF12807, $02000BAC
$ED24AFF40069EC10, $01002924
$ED2AA854BF3603B2, $01000E74
$ED2E73A622759844, $01001C7F
$ED2F8DC5AAEF43DD, $010018B3
$ED302415F48AFD59, $01002AB6
$ED3256D11EAC8E41, $010014A7
$ED331A38D26E76BC, $01002676
$ED35BFDFBC161191, $01002B7D
$ED3B92F07479631E, $01002946
$ED4B2188C78D00FC, $02000ECE
$ED4F27488C7F7470, $010009B3
$ED5EFAF6F79073AB, $01001092
$ED607C71EFCB9D97, $020021F7
$ED64A2E252ADD427, $01000A9B
$ED67918CBB10CB5C, $01000C50
$ED6F253F4ACA6036, $01002F30
$ED7A3EF97F949687, $030001BE
$ED86AD7C081851C5, $010018BB
$ED9292BF27B42034, $01002B3F
$ED9381F16AC07D19, $01002174
$ED95A2D46278E1DF, $010029B3
$ED9AE746CCC87C07, $01002B3A
$ED9EA6CEEB3091D5, $03000F1A
$EDA400D2F89F78B1, $02000C9C
$EDAA2BFDBDC5D3F1, $01001D32
$EDABBC5D6FDCAB09, $01001DDA
$EDAD565FE1446988, $02000925
$EDB4C1CCD4077C9C, $010016B2
$EDC09A6DAA5863D8, $0200077A
$EDC9F898BBD8FA62, $0100253A
$EDCA37C6E20773C3, $0100290D
$EDD91B2F9B62AC1A, $01001D79
$EDE7F57F4F4C9CEB, $01001BDB
$EE012B8FECBD8C50, $02001F3B
$EE021356DBEDD572, $010024B4
$EE0A3A8F5C3703C6, $020015BC
$EE0BBE542C8EA9A5, $0100136D
$EE0C4B86F446D8CD, $02001F52
$EE0D06D4D3C277CF, $01000BB8
$EE1CD1128D61E3A7, $01002994
$EE1F4A4DDC2DCBB3, $03000739
$EE248DCD40618571, $01002E76
$EE2AF1815D10B61B, $0100298E
$EE30B6DB9AE07137, $02001984
$EE38EC4BC93A1148, $02002C02
$EE5028F4B4F9A674, $02002866
$EE538CFB953B26FC, $02001CC6
$EE5D8B0FE6DD1EFF, $01002557
$EE6A0B149E104C9A, $01001EAF
$EE74C90D9F777AF5, $0200111A
$EE80A206549832D8, $01000C78
$EE8631429AEDAD21, $020022B2
$EE931124A5BB78EB, $01001600
$EE94239F322BFDCC, $01001B8C
$EE9C0E863435BBCA, $010018E3
$EE9FE1991B9F7051, $01002003
$EEA71F8CD16CA73C, $030014CB
$EEAA4483D129642D, $01001FA2
$EEB08BC65B5740FA, $01002072
$EEB9809264B3FEB3, $030021B9
$EEC1D052FF67C09C, $01002193
$EEC894D5CB2B941A, $02002778
$EECC8E7B255847CF, $01002CB1
$EED705972EA03F64, $050000E4
$EEE407D4FF80B694, $02000F35
$EEE90FCAA3CC3C09, $01001524
$EEE9DC4340DD8A77, $01002BAF
$EEEC0FB8AD4CA438, $01001D9B
$EEF40DFA84F698C5, $02002AD3
$EEF5000C47ECEFA1, $01002207
$EEF78F5BC12EEF93, $02002D18
$EEFB2D6039238E60, $03000781
$EF1DEE945A3177F4, $02001060
$EF2081D2C036FC2E, $01000868
$EF22215D4A5AF746, $0100294A
$EF27E7F0855FDE64, $01002A5E
$EF286F7D5FE72F33, $01002A47
$EF3FECC729604643, $01001F20
$EF482C5472E61F96, $0100013B
$EF4B0B3E8F0C2958, $01002213
$EF5372FB66973721, $01002B06
$EF5BE55F75573D0C, $01001ABF
$EF5E558605476F91, $01001C06
$EF62AF4D7D509347, $01001EA3
$EF70A73A4E74DD88, $0100272E
$EF72EA51C291700D, $020013A4
$EF750B7E58BA18F6, $01001C6D
$EF78625BF1E6F858, $02000731
$EF85FB164589F1A5, $01002DBE
$EF8A700C94F590B7, $01000B01
$EF8F0931BB08352B, $01002083
$EF8FAEC857E16C49, $01002258
$EF930E9B2EA93E2A, $01000A38
$EFAD6DF167C34324, $010008DC
$EFBCC50DFE422115, $020001D3
$EFD4052E80A46177, $01002589
$EFE2B6418204CF1D, $02001D1E
$EFFE65E613A35760, $0100283B
$F00037870F9401E5, $01002D92
$F009D1FA4A8F64CD, $01000367
$F00CE1B4D44B83EE, $03000420
$F0188CE1C32F769B, $0100125C
$F01979B32BD18F3B, $010025B3
$F0198775E86F85E1, $0100142C
$F01E9E8AB6F3489D, $01002EBA
$F02B156272D71AFB, $02000D5C
$F02F7237271120E4, $0100186C
$F0313ED9E70CD2C8, $0100161E
$F0314A9F8F38CFAB, $01002E68
$F0326D0C308AE743, $0100150C
$F034DE0E553B628C, $010026CE
$F03F639B10477723, $0100102A
$F04161E052EDDCB7, $0100197F
$F045270C5C07D366, $01000C62
$F0494955CA24C968, $01000D6F
$F04E4EBB9E9E4B50, $0100214C
$F054EA4E5936B443, $01001DCA
$F05F76ABDF67EA04, $010021CC
$F069C9995E84842B, $03001C87
$F0791BCD8D099DA7, $010019E7
$F07F35BAAE6312AF, $01001DEB
$F087EA8D8FE6D934, $010011DF
$F08E88F4BEE9A0D0, $010023BC
$F0913329E7F02EC6, $030019F1
$F095296CE90157D2, $010009A4
$F096A67BB9C0FE72, $01002C09
$F09A1DF578A5899C, $01001C2A
$F0A5A826F3191077, $0100252D
$F0B4E2F102A9416E, $010010D1
$F0B8784368534BFB, $010011C2
$F0BDE313B7D99E94, $01001041
$F0C11D63FEB84AA8, $04000641
$F0C213636C4BD7B2, $010024F6
$F0C70967CA02B992, $010010F0
$F0D3DC44E96A41FD, $03002099
$F0D4FF734797C644, $01001B28
$F0E78C5894E3F8C8, $04001539
$F0EA78711F4F957B, $02002BF9
$F0EA8F283E7C6221, $0100227D
$F0F64E072C2B2AE7, $01001C16
$F103591183063D67, $01001D36
$F117B632A9413CEC, $0100129B
$F11C0CF4AA5B8378, $0100166C
$F120ABC64B9BFCA5, $0100234A
$F125CE603D446B45, $010017A7
$F14457F88C0ADA7B, $0100226D
$F1501FA9BCFB805C, $0100287F
$F150C3E2EE23362C, $02001808
$F156FC14516D53B0, $0100258C
$F160E353DC6B0ADF, $01002F32
$F16183BCD0DA5B93, $01000FF3
$F1660C0C5C660ED3, $0100263B
$F16F75969E1887DD, $020003AA
$F1711F0955C79FB4, $010007E2
$F1792BA3B2CB2BE9, $01002951
$F179B68950A8F326, $01002E13
$F17B93A5FF78C763, $01002E6E
$F17D708C72BA09DB, $01001A58
$F18236BF971E9960, $01002F85
$F183026BCA0BB8DC, $0200001E
$F185D68B53BF3548, $0100299A
$F191C8EBDE7C257F, $01002756
$F1991909C632FF87, $010022BC
$F19F47BA4EF3D36D, $020014B4
$F1AC23E67A91C7ED, $020018AA
$F1AC2E2D944149DB, $01001CE5
$F1ADE3DD715ADD4B, $0100202F
$F1B1CB65BC256C89, $01001D83
$F1BB939CE512A2DA, $01001519
$F1BE4414C5A74964, $02000377
$F1C554776A3CCD3F, $010020D6
$F1CFFF5C74EE56F2, $010004B6
$F1D6A7A3D3B44229, $01001218
$F1DD834FC41B4AD8, $0200287C
$F1DFB4DADDB58BEB, $01001A21
$F1EF19E639E91991, $0100186B
$F2002C9488ACA4C8, $01002B40
$F20492B8BA9A773E, $02001A8E
$F208F5BB3482FE00, $01002CF0
$F214BC5F1B65D3DF, $02000EF6
$F21C071EA0F759E0, $01000873
$F21F4D91F8CA7957, $01002721
$F226E6DF6BD5AC41, $01001CA4
$F22AA34537055E98, $010024FC
$F22DED96FA4CD1F0, $010010D4
$F230C7F7CBDCCB3E, $01001D9F
$F2348BAC320F7992, $0200009F
$F2652DDEAB372078, $01001DF2
$F27111FC28DDAF64, $01001A04
$F274E3CBA7EED550, $01002A96
$F276D3768647456C, $01001FB3
$F277B79AA14AB017, $010014DA
$F2838E661775E66C, $010011F9
$F292D8C526BD1A4F, $01001A59
$F2A0942A1E729A6D, $02000D90
$F2A1D6DC7D42EC05, $01002D85
$F2AA94006CA8CC18, $02000401
$F2AD09597016F268, $01002CEC
$F2BA8D5CF875950F, $02000EB9
$F2BF14508663932B, $01002F94
$F2C5F83E41A30D65, $01001700
$F2D44CC13D25247A, $010003BD
$F2D5F159B2A5FA4B, $010015F8
$F2D997D440978786, $010019E3
$F2DE8E3B34035976, $01002D3D
$F2DF805D4ABA5F17, $010027B4
$F2F4CF63D64CBDB0, $010025D2
$F2FCD90EFC27AB7F, $0100207E
$F30224EB637A415D, $01002151
$F308BCA90A5764FB, $010026E5
$F313FE582BCC7C91, $01002A9A
$F31C666C8F9074F3, $01002E81
$F32468563C8197A7, $01001620
$F33F046820D0B74C, $01001CB7
$F3436263414867BE, $01001836
$F343C0A4741EE85B, $01002393
$F343CE06AE06874D, $01001B6E
$F348796CDC556A83, $01001A52
$F3531A866F7A0C09, $01002B17
$F35361F9CF4D6899, $01002A63
$F3649FB14A6DE037, $02001231
$F3667A797A3153C5, $01000DAD
$F36F2E5EB9F6478D, $02001832
$F3724FEC090425A4, $01001D3D
$F37257EB6B14476B, $01001E09
$F37362DB91852AEB, $01002F0C
$F37990A576B69353, $01000F7C
$F3945B1DAB1C4932, $020024DD
$F39DB6049FD55C40, $0100093C
$F39F03B06DA096DD, $010028C6
$F3A1184970A6B74A, $02002E6A
$F3A63E70A60902F4, $01000D85
$F3AB4C27FA15030B, $010026C7
$F3B6F99E655A188F, $01002642
$F3BD965BC80DF148, $04000AA6
$F3C53FF62A89C0E1, $03000AE3
$F3C5CA8191ACB8EE, $01002B97
$F3C69DC759EEC20E, $01002E90
$F3E7DC4D1D242CE0, $030010BF
$F3EBE8E4CA080EB5, $010018DD
$F3F791C4AB020131, $01002A51
$F40189E79737E8A3, $01001343
$F40521D713AF2603, $01000D6B
$F40771289E5141DC, $01002E2F
$F40E5B1F459E3A33, $02002AB8
$F415B7F956A9CA73, $0100167F
$F4175D1416DE9AB9, $01002228
$F420FFCFBB994B4C, $0200296E
$F42E8EBE5399428E, $02000668
$F42EA397A0314F60, $02002716
$F432EF069B6DED80, $01002BA1
$F43A289FFE75A4E7, $01001242
$F43C953DFC40F6DB, $02000C53
$F446F5658A9E209E, $010022D7
$F449EF4B80DD6D4A, $020007C0
$F44A33DA9BBACE1D, $010002A6
$F456C01D36E4C094, $01000D57
$F45C084D03B4ADE6, $03001F5A
$F45F69984B0642A1, $010025E1
$F47176B8BE561E5F, $020010F9
$F4774CC60F51267E, $01002165
$F47B84371CC082D0, $0100289C
$F47C7DDFCB419249, $010004F7
$F47ED6E81F264BEC, $01001AB6
$F4971EDE711B8963, $0100277A
$F4A002DA6F5B9793, $01002EF6
$F4A1E250D09CC10B, $0100108B
$F4A3D1C20ECB7235, $01000DA5
$F4AB3F609B7604F8, $01002D55
$F4AD365A9611EBA7, $03001227
$F4AD539028753599, $01001DB8
$F4ADB08C4D14EA67, $01002628
$F4C89650FDA24A5B, $01002698
$F4D2EB14C6E215BE, $01002CFE
$F4DCD72517CCA54D, $0100294C
$F4F647EDF95AAFA4, $03000D10
$F50392AD718728B1, $0100232F
$F507DED2007588F3, $01002032
$F50E75F66A660DDF, $01000605
$F51A409CCFD83ACC, $01000944
$F51FF0FE5D7FE754, $01001B00
$F535543F7CB7C4A7, $030001E2
$F53DC5A32B082029, $0500035C
$F55463F5E56BC7A9, $01000440
$F5555B9CC935C0A5, $0100186A
$F56241AF947B22A3, $010025DF
$F5650790938C1F6A, $020023C3
$F566A22E9729B09E, $01001DB3
$F568D252673B5D0E, $02001B24
$F56C3E6FB15A7B5E, $01001133
$F56CE79E06977E9A, $01002AA3
$F571D502739DD1B8, $0100233D
$F57B9FB933EB73FC, $02000750
$F57FCA9655D92BDB, $03000F13
$F5822389B9DBE75E, $01001AD1
$F59DDF29325D7F54, $010024D2
$F5A72A3ED34859BC, $01001E83
$F5BBF2284BA652C0, $02001F97
$F5C9AFD32F5CCC08, $03000029
$F5C9DCD355D8A626, $020017DF
$F5CCD45DA051FB30, $01002BE3
$F5D1390AD256DE33, $01002F09
$F5E3267D9BC016BF, $0100279F
$F5FA4314AAFE0218, $01002C0F
$F5FCBAB31AC7A0AD, $03000B96
$F6044FA7962406DA, $01002AB1
$F607914823AF1805, $01001F6E
$F611A56B83876C49, $020013AB
$F6135A975388D405, $02000338
$F6201C1F58812641, $02001348
$F625152161F04DF5, $01000CA3
$F633275BC9436EE2, $01002567
$F6384BEC12D9A889, $02001A22
$F63A74E371B16738, $01001CA0
$F6406AC289FE71FE, $01001BBE
$F64660A34E70E4E1, $01002A60
$F64A60C874630760, $010026F0
$F6508E455B4E3E65, $01002EBD
$F657BC3907AA5B91, $010022C7
$F65B663340CBD113, $010014DC
$F65E3E2B2727ECF8, $01000D4A
$F65FA18D23F9B3F3, $01000EF2
$F664E448B7AFF1FB, $01000FFE
$F67DDE13F4FB2D78, $01002E4F
$F6872B4FBC60113F, $01002646
$F68C910D2CEC263B, $01002C57
$F6A2C5C774CCE457, $010006FF
$F6AB5325A0156EEB, $03001BDE
$F6AF17968CE7C3FF, $020008CE
$F6AF77B819CF1A68, $01001870
$F6B2CD118CB759D3, $01002230
$F6B4EB72C15502B5, $01002513
$F6BC41F4BCF37400, $02002D71
$F6C202B4A295AE68, $0100114C
$F6CC5B37258B9A2E, $02000EC2
$F6D554F2932F4FA4, $01002F83
$F6DDB16E1641CA5C, $010020FA
$F6E71F2B1DC14F1E, $020024F1
$F6E93A5B53478266, $010025FD
$F6EC3343C3D762A4, $02002E47
$F6EC5399A09C1AFA, $01002881
$F6EDDD8C2DCA8471, $0100220B
$F6EEBF0B52858889, $0100232B
$F6F210EF4BE191ED, $02000FA7
$F6F539131CCCD9D8, $02002A09
$F6F7724673D57952, $01001235
$F70E5BA39930CC2A, $01000529
$F7177189C1F3E287, $0100206E
$F73CA7CFCD2E3249, $0100277E
$F74748E67A05ABB0, $01000E0D
$F74888295AA9F563, $01002A2C
$F74E78747CF40FDB, $01000869
$F7551B0922369685, $02000DC0
$F75DA964E207E3B2, $0100295A
$F76494228C295B67, $01002CB2
$F767A8DEDFEF31DC, $01002955
$F772EFDF84AA0F90, $01001968
$F781D58938752F4B, $01002D0C
$F7871D49EFB0EAD9, $02000B0E
$F7A7BE59460A78AB, $020005B5
$F7A99DE29A1B6733, $01002401
$F7AE1941C11BDB5C, $0100266C
$F7AEE14803BBE9BA, $01002C70
$F7B7AFBF5996315F, $01001039
$F7BB15A1985FCA05, $01001DF5
$F7BF30DF5A568859, $03000430
$F7BFBB1665CC0387, $02001321
$F7D4B62D8FEEF38C, $02000ACD
$F7DB34D3CB660A7C, $01001E23
$F7DBBE8DFFD6CAB9, $01002343
$F7DD65B653CD2F03, $020015C5
$F7E708B4CA8E67FE, $03000017
$F7E77F4BF6F3909E, $01001B7D
$F7F914BBE13CB59A, $01000C7F
$F7FF5398215519FA, $01002C60
$F80398F4DF8D6437, $02001238
$F806B512A19E5158, $010011AD
$F811F7658F41CB4C, $040011CC
$F81AA6AF55E15A34, $010010D7
$F828685B802F0090, $010022B1
$F82C64F82BCE56BE, $01002346
$F83D5F123C9BEA07, $01001D89
$F85A244EF4B7118C, $01000433
$F86F961393FB0652, $01002CF7
$F8758ECEA93EA636, $01001964
$F87D4BB582C9BE26, $010026A5
$F8882FE1AE10A10A, $010021C5
$F88C95AE8ACC1844, $01002C2A
$F88E10CECD55B268, $020026CC
$F89AA879363F3BEA, $010015A0
$F8A35FCDC900DA7E, $01000BB7
$F8A5E74D364C0414, $04001362
$F8A8FAC7466D0941, $010028D5
$F8A983CB41584884, $010023D6
$F8B0A33B15AA7740, $010005EE
$F8BB7A103C61B520, $01002611
$F8C17DA025F72745, $01001430
$F8C5CFBA8AE75158, $01001C2B
$F8CBA8F1FBC0AF51, $01002645
$F8DB5FC7B8727434, $010008D3
$F8EA40B6006BE24F, $05000053
$F8F06F05D2A5CFD4, $010010AF
$F8F36531427CF285, $02000F4B
$F8F9E7ADE8FAB229, $04002850
$F8FF7CEE88055D61, $01001E36
$F9042527A62DFAFE, $010023DE
$F905D3F47C850843, $010028BD
$F911DD91EB49FC4A, $01002371
$F914B060968BD2E3, $01002316
$F9151AEDD7533822, $010017FC
$F91B18BC2F77FF69, $01001FFD
$F922948C4D36E5F6, $010023ED
$F923D7C95E5C2F63, $020022BD
$F92F43E3DFC82C79, $01002599
$F93782ACA5D7B6A2, $01001ED5
$F93783623D28373D, $0200006A
$F938CD23E0A0C908, $01002DAE
$F93974E04B2DC4C7, $01000AFA
$F945277ADF2D2573, $020004A0
$F95832FB37C33BFC, $02000C32
$F95CD7DCD9D17B6C, $03002020
$F95DEF8824583434, $01001E33
$F962E05E428196E7, $0200132D
$F9641A4CD4D7402D, $010010AC
$F9656A85636DBB86, $01001DD7
$F9693EB4D63D452E, $01000A7A
$F96DE62873E0B1FA, $010019B3
$F9767C7C791C647E, $01000AF7
$F97950AEB375D7F4, $01000CB2
$F983CA1B5D5C116A, $010022E1
$F993FEE5475170B8, $0200221D
$F9946BAC5074E0B9, $0100123D
$F99E7DE348A71C53, $02001804
$F9A6BFD7E3D91BB9, $0100175E
$F9A987067C39E784, $02002F05
$F9AE4BBA0062E301, $02000DCD
$F9B5D1D099E9F313, $020020FF
$F9B8B8A272A24755, $010002AA
$F9BC2D9520F4DC85, $01000502
